puuid,leaguePoints,rank,wins,losses,veteran,inactive,freshBlood,hotStreak,region,league
rBjKx1_jex5WS4IXvqlBaiO0zJ9Pr5mVP5nH5xLItBqTesl56NBh8aBs0j_4UxXw-ttxAK1LC6N-zw,304,I,61,61,False,False,False,False,kr,master
Y568M3QOIFGF1X2Te0Uj1Vl8Wr1xZjZH3BGS805noFGxlqkbtN4vHOOn5r_G4uh08SLWkhx6y85Uyw,304,I,55,40,False,False,False,False,kr,master
PxMnLfr3cQeujEF1bY_6ZDdk7XoQYHzziuKLRn1Kj7RbaDBCZYi-L2ZP4nm7Q019VVTu75271Kdbhg,304,I,52,39,False,False,False,False,kr,master
d-kerOZkeytQTABzxHxJVwbeBpSbVtRFOtYIbEJ68c139BFX27Eyq0jwrJn_LK_Rt1Y4zDi-mVhNag,304,I,48,34,False,False,False,False,kr,master
Tgr_r4QgRoKLO6sTuqniPbhUVpoFC7bVJZ_1GlZhKQVucHwAdFpspe0j4gKS864t2m1q3W_PTPt4CA,304,I,44,31,False,False,False,False,kr,master
KdPbL1hN61KGolM8WA342ttRxXzEQHuYR3k08g3BFtw3a213xbcNUjJrAtbL6WevuX-zeF1XzXKsUg,304,I,42,35,False,False,False,False,kr,master
y5lk3tBWJLrrPkhHLTGNOVxPuyMuDgwbZc657DHsTyb8iyYj6WNFMCkA2Ir9TPZF8Ao6Snz-zVPNzQ,304,I,39,30,False,False,False,False,kr,master
1ZAPX4ojaXiO01yA7mmlhCWoHpa-y4Ko9BrAr1SPYF3iMjrM-38DeJTjz0cBkV-MOmligFZBVlh39Q,304,I,37,28,False,False,False,False,kr,master
CItFumCisD5QNIsNf66lUBnT2D9fWPlru9l5XyA0_X1moTj6GL6LBhUtT4gaaBAVVwAxC1rojJQaAg,303,I,226,201,True,False,False,False,kr,master
hBhfC_Yen8ucb-rhnkxMQUrRqQknaPrVvgRo8l3_Xdg_3T5dff3UjW7ohfB_bIyVP8jRm1A-aeOkVQ,303,I,212,225,True,False,False,False,kr,master
oHlNzRoRBEJh1aDK61dQuAzKJhCh1ZmvhRO79ej3EQZyeSRy1gECZrsEUkta2p2-EUOXEbWAn4cYjg,303,I,202,203,True,False,False,False,kr,master
VIYoyF7VuN13FQyjVCR76sIUVlkgmXJuNSMB0394NQiF8eJST28Rf_AtbZrJa9lHrbpdQ5u60OdZvQ,303,I,186,152,True,False,False,False,kr,master
0GLbtrmoXfg7uohfyV9-EMGx5VeW8Ios0H-ovwvciO94X3TfaRAQ1xPl6qmEPaXtBRPjPQI9yQoZIA,303,I,173,188,True,False,False,False,kr,master
M40bizYgDw1dwc6HNCMVIOyqe_VqeePkhMoNbANVa9BKvL1RteSG294pkF5ZhJrjUihV4ZGfkmhF-A,303,I,122,112,True,False,False,False,kr,master
w3SprZVfOiAzH4EtCTYrNYNK4vPXIUFnrB-oBuCFXlWJ6L8qsZb8GwIC5tmkzWIsb34BMrRXOiJmxg,303,I,117,115,True,False,False,False,kr,master
wo2uDrl0_rmrpm9J_WcoIxWJjSlQ7kR34ZxU033AZ5JUf7jmI896lObW1IJG7UAs7E1oy4LzZqxZ6w,303,I,109,84,False,False,False,False,kr,master
ZgdGStlLVXVMHZnfBDfn3YqrQW_bwjvJRj2pSypmKUnWLRzMnGoJNH3eLqN5mXF8geksQ4hTEON8kg,303,I,109,95,True,False,False,False,kr,master
49CbB0mCX3peQXNSiV5CxM1ylFUbrZnQSWtD5jnb6LB9HcCt6gSIGkSbcF6izUlsYSazCZCWzM3htw,303,I,106,83,True,False,False,False,kr,master
gruwpHdQUXhxyQP1uPOEjWK3baY6NJrvLpNKQHwIUeOhKsVVy2ALSdwA0-_TfEOaB6DXtoo9gAA6nw,303,I,105,101,True,False,False,False,kr,master
T1TNkRQIGAYXSy7egLSv34GVTMd6nOfvM-tV908QMG_cCbpxmZm05lcEYlyx5DbOXnq_2LZtfMk-1Q,303,I,102,93,False,False,False,False,kr,master
bIRU-CVPVN9I059LxgbCKnZn7k5Uq2e8wr9HWCgWqlS0Q5_q3AkS4JL7EGWB9BI-keTL4T3HMaXmCw,303,I,101,90,True,False,False,False,kr,master
Hqq3XcgTGHaj63ypmqmxQDxs5p55kx9uoV4pG_ahUAM6lWrSfzLcCi3stD7ilIIH2hTs9JHBsMp4Ig,303,I,90,79,False,False,False,False,kr,master
ifARuy8MoQxA6uahPootZa5-0JLxrEwCjf5n1F1WZTY_TTKI1H6swPfAYr-nsbGGmQ6356ei51nuXQ,303,I,82,74,False,False,False,False,kr,master
Ijrfxh3G0eulOmYB2HRvGq7RRlxl7R7nLgLicpuRjFtxqE0QSAtlUAReolcI31sl1PDUVYGmvMQ7Pw,303,I,79,83,True,False,False,True,kr,master
mnzUYBvarEPl264fCg0haBJfmMyf2ar-E_fdDiSJukBKWp9r0BsAoWs9304V23n_5qIIJ6vTFljPyA,303,I,77,82,True,False,False,False,kr,master
TTpYfka98mrYmqDyqSAlUuLcu23jhg5xoxjzLVHtDGVVwK5e1KPvK-S85tee5YyYIbY-zJkPzd8EEw,303,I,68,57,False,False,False,True,kr,master
9ERXhWz3Y4QhOX2caxWouNMqBRTzO90TloA59eB4TuEiPM41D8yxX8RsWovIoPBogmEymrouWwRSLA,303,I,68,70,False,False,False,False,kr,master
YgiLoAJKFAW4jvr3h4iuRmLAu800w4b78-MXq11lTRTkfaxDvi-UfZBg2R-_nUwHfgvoPIjFC-rrdA,303,I,64,52,False,False,False,True,kr,master
ncmYspMA-XzzPhKKBIdJDdJeA-O8DyY4UeUOWje-EZc08ZiXZb6MB6L5lJIT9fFkKgWgleVeGZJT9A,303,I,61,36,False,False,False,False,kr,master
p5oqBKDBKGpIP-NCbD3PupKA-pRmhxF1V14qUf5GmOS9r205vDqvG21l-IufQMlepBOgJOSjZ7szTA,303,I,57,48,False,False,False,False,kr,master
QDOJkjjN4C2wNLwtfiQKnN8auabHddi9E6CBzE8O_SGIgHvq1w--2SNB1BLJNs5icoWD_xhRRwVSaw,303,I,57,53,False,False,False,False,kr,master
1hjSUc-W4DlYE6mx3we5aY_rS_fKQ4GbeQvuIlLc_wm7ptpSU0hffTllp6l2yFjp-88v4enu1ktsnw,303,I,51,48,False,False,False,False,kr,master
2tsKRsyPn9edmsZoXXv9d70y713XnXVcwzS8ldtCpOkrU-BNkaFs-tZJMCc1lzO22ZPSwZ8BFtco2A,303,I,50,23,False,False,False,False,kr,master
iOKH8oX84MFy3zUxhlpC30XsRWUh7yCVH22VBOBj_ybAc2cOtJqlbBG7ZD3KuZ1XbK8KeehkOtplJA,303,I,48,36,False,False,False,True,kr,master
bgWix2UUHKw0Vl4sC4SDa2kWVar4cm98CxbxP_9x3kI__N8UkmKHXnUnunIRwSehSsndMRBboi5G_Q,303,I,48,49,False,False,False,False,kr,master
GEaeZAHIuZtLBw_3uIkP-ahBBNHF6W8UkzEgqKRG2jGFaMSHB-4rmcT7Iq--CbKliDkFxSVh6x67lA,303,I,30,14,False,False,False,False,kr,master
xxcBiLiEr_ECxWL3QN1HeRClVOLXr6onWuBBNMfbRjxRKMppzH3-4YpIwUsf35oK8D1dBeZVoui-mA,302,I,260,266,True,False,False,False,kr,master
1BVqdlOF3Cr71H2STwDVR33IZsyBIRlWWOwssukJmcdCWbBoTTyemWE89NhIfSPJMtwufbHS3dAxig,302,I,149,119,True,False,False,False,kr,master
RsrQSx8R0GhcJC1z0xppddgTRp3b1y8cEtSeKeF0aE9oWDPfY8ScRihLhJxT16mSSpQDlZHgVJwsCg,302,I,142,117,True,False,False,True,kr,master
dQ6z_WiE9SlCB9zZ6OPM8w4d0e-O-wd40xzMf4VdCL62EmG05U-NdzXhv0ikMJzEgGn_x_XqgMRBbw,302,I,142,140,True,False,False,False,kr,master
-DhDTIakPN4XgAwl24JJ6JZ3GdAFOMoyeBxOmJniIzrpPt9KBvdVTliCMGcPFT5Z5TS8Z3JFq8pB7A,302,I,138,103,True,False,False,False,kr,master
wW_cgFcC0K2m52fFSxjXsCyxtOakJHKb0JWN1bJiHpjmYxHn3eJLmhJemc6Hqe1x4SnWSLnUwZQk4A,302,I,125,125,True,False,False,False,kr,master
9lMGU8t4XVYHmuUGcxWEascaTyTeTj8RYPI5BqneYXG-ss77-4iCat2gEGyAY-GGiENIzLmRZod_EQ,302,I,114,99,False,False,False,False,kr,master
HQhzaqXOGI0tt2wJ9332KpXt6QwU-ZmlZf1xNxRGqTIZaUVILOmNvrTslJqTStey3cA5n9U2Atp_VQ,302,I,97,96,False,False,False,False,kr,master
Y0pZePB18qvbCmkStDoDGjiuu7a_TWKighjD7kWc9u_vqkus2JqBpfO0qRS0okF97zPPOKbPaen-iA,302,I,95,92,True,False,False,False,kr,master
X1Ymac04mKRqOXUyvwV5K_cNKQuiAnMg9JRLpvlbJq_UuThd_ZVz6ezBX2rxR6NpyVxshWxudLWLow,302,I,88,70,False,False,False,False,kr,master
Q2hf2UUl-iFBOZLjzhT5QQ61FtQ5iCCJvzMge23u2kI9zr3T5pPQ8DTj1KLWY44tdVWxZXvGbuBL7w,302,I,85,73,True,False,False,False,kr,master
8B2hpHZu_IZkW100_wnyxaxoOE83fwIDYwFXVO2c2f6RR_8TbTVHgUyDSDRlwf6f7uXZ3YgcFVuW5g,302,I,83,70,False,False,False,False,kr,master
YEeyQrk1eXOaj93BUCAoCfXsc5LhsOq93N-1ekSLCBJNR2Z1pGv0hmEkteSoS2z2m2H5uQ_w-fo2Hw,302,I,82,75,False,False,False,False,kr,master
swxdQhhrgAFxYO9oGvnPPtnytW2QdAb5nx4Q4lAZaw2N5A8zy9_5n1Damze_Craj0BGWxMcmLxRLgw,302,I,81,49,False,False,False,False,kr,master
YMv00aHZtdOfzySG6vAvPSKqFKpnUpj4lWKcIHJb-aREPto2-nfZahpdaJJFbci0-a9_O2xmW4_5tA,302,I,71,28,False,False,False,False,kr,master
tVAoZcPbJz5f2sKnxG94SBYPWZHw8yNEFkN-QDstRvQL9KB72btBk_nkKxrHvjauYsRGNRg4PcHi-Q,302,I,60,30,False,False,True,False,kr,master
4LYLMXbWB-5bTZBlc-MqEIkID5SIwq59zLKZjeOQKDdr-Lqfsxw-e_PS2Ol6ozuPr8yhx5I4Ezzeqg,302,I,60,66,False,False,False,False,kr,master
F7XmjBQ31YCtQMbnrwRJAMcm9HFEbrFuCv5lRw5wGsgR1MpGYlyy9snMVJFXACe6bghL1vspomiVew,302,I,58,56,False,False,False,False,kr,master
eU77HK4oJwBBzXWL_0P0rbuEPJXw1Js84ut9ElZT1uXAZlQemCb2E_eR4V3582lYMo6UQ9msA3_WcQ,302,I,48,40,False,False,False,False,kr,master
ZO2IFeSKbt90tldtYFuvLJuVM-rpQgznTiVTm18aV5pnOUMbE9NWRfqIx9tOckhfRCcMAUC3FdLASQ,302,I,42,42,False,False,False,False,kr,master
SGl0iMuemoxHVKE_S92m0NkZtD1dthP7KJIpMtByGigON3zi1hSdM3htd6VfIYhN7qlIZXa9o9NROA,302,I,41,32,False,False,False,False,kr,master
w8RlkQv7xHBcz8RVyciiavDqiJqPL7pjvtiSO6d7LexW3fbuNGj0DCRdyWmHWv1Pd7hfGEPksXDy5Q,301,I,164,185,True,False,False,False,kr,master
k-Et_q399wCjB_we58RMoef8RtVBxv4xFNZWFTKbG6pOg_VaeYiBn9dRssd4BQaspG11DmbtO9W-vQ,301,I,121,117,True,False,False,False,kr,master
avpDhSOSOw_Zov5VExlijK0LDvoaJ8EazpRxAIr3WzGOj1cQrf_oIWrv747ojQKrCE1lsQH7Qka80w,301,I,101,86,False,False,False,False,kr,master
-XE7IkXoyjXG3cFR-QFCQAeqnZweVHbz7AmIClwNC10KJdggfbIq7Um8-YIue1tpjsAdw9GDF7j1JA,301,I,94,92,True,False,False,False,kr,master
UhGoPRFfeNWE0gMsRFbUV7HRp1wu64mjL8IhIOVH31VPxrxSoiQqDt8vIhMvlg5LH-4j2FmQ9t_7Og,301,I,78,68,True,False,False,False,kr,master
G0NLPEaR9KEkeZbOstz-EwjuCaV-DXNDH6jrBh5EW0TzXdfIZc7tpiIUiBLPxRcLmNxFg1BbcJnXCw,301,I,77,62,False,False,False,True,kr,master
ZmayvnfPXWCCZzxVbDBqX3YdV9tJhwqzt-lHTZFvOJVMPjTQPeg2gfCCPeVhkYpnauMvgvg41U9vgA,301,I,77,72,False,False,False,False,kr,master
E_X_11hgEEOvCJSMzTMcBhyxHmr0skgvixeSKqqFboC8zQM5zFIhU-w7pZrijNr69yrLgfAstV7WNw,301,I,60,46,False,False,False,False,kr,master
0CDa-kDKJPou_beZi5ekkHAKW9B1RtFfhVWXUIsX8ZmMG4BcxUBNf74KyeIdI9aAAXoXKm7xJeQ9yw,301,I,57,54,False,False,False,False,kr,master
sKjnTvV_40NpitBt-E1bg38KX4AnxLhgGDXC787OG0rD0pwMtsPruEFCbIyM477B9CrYnZqbcS88ig,301,I,56,47,False,False,False,False,kr,master
tAdBxlrYN9S_-DiZiJNycPPbF6YdhQSXtp3IrjqzzmoFv5wSWYeoUCHcYkqwbRT-K6Gf3Wjf3bguHQ,301,I,54,54,False,False,False,False,kr,master
J7vEuqZEYF0iK6XTtTjWeIYLWT-Wv7QOOAYGCqD8HSqZL40I9ob6dWv_P8MXfuuffuo-d0TnVD9LIA,301,I,50,45,False,False,False,False,kr,master
45QERPxU7sIoIRXnE3r044XgicXLwlXCwRk-lNZlrKK32t-rDY9dIT9cLXZ93pBZSYxkuRcS50H0tA,301,I,50,47,False,False,False,False,kr,master
ZzLO60hqNRm4onySJjtmNTZ79diih7WDtqqRdh8k70afLCvMlG05vgy200eO0TEfBDuyeKCDWqcbiQ,301,I,42,30,False,False,False,True,kr,master
MYCkKe1cRdCKZHGAhJ-323qmBY5bVIYaDzxPnq6qzIs_RapBFOo9PdRdFwNXeoMqw61c-6PAPpiA2A,300,I,172,184,True,False,False,False,kr,master
fluSrOyhuYsasFVo6Qth92Q9-EoIHeg9NRrf9751yWEI69LEFbKGYItMFPdBu-Wm9qjWLcZZkehdhw,300,I,143,153,True,False,False,False,kr,master
Onul5ES1bUp4hkWyrpCKnWu_3RE-r36VulK4pBxS5LW24Y7a_W1-EjIp2IXwWVlLUakBAW1CDqYktA,300,I,142,137,False,False,False,True,kr,master
hEcDcral2haKyZZknNPtIy5nmZ-Rw3Jdj03SzSmYvOUrxybwi8ZopDXxdRLoX4uEJo9k24P8KmUtDw,300,I,139,132,True,False,False,False,kr,master
p5C_7SWtANEfYbKAv8rD_A9q01Q1OyRX7M74y_L90ZPwTMY-Gm54MYyX5-3yXdYQkdksUu65jGizhg,300,I,139,151,True,False,False,False,kr,master
cR1mkpFAvLn_CxKpSRWCO3AhSwYypJhR7jYwoKbYI_g9-YKdlCaKYj_6A3NKRzEoeoQZlnZx3WuV6g,300,I,138,122,False,False,False,False,kr,master
b0GZSu1F6-xK2ZDbgR6ma9XFfg0VtfkP9_BSlsSZnFZiIaOBkB5ToU_aW8puN38tk0aAKx9pm4zp7w,300,I,128,96,True,False,False,False,kr,master
XyI1bbJuZIJfMT2G2lWW9D_3EQZPJnrVfhUYBH3vekbyJLBMbdLtwGX-CyAK1Q3MZosAb5hinRAefw,300,I,114,133,True,False,False,False,kr,master
xUqM2nG79Q1z2jFcShSUd_MUQYFP50ay3hd-xRZvQ1GmDQ02mHwvfJSB-RGEd48g37YNj44F70gMEQ,300,I,108,86,True,False,False,False,kr,master
KpX3A98IQGD9LySZTwRXjH5avJSClYhhbFohSEQfQDiq64i4_gWJVADv9VmpA92lQebsBZgL3buplg,300,I,104,79,True,False,False,True,kr,master
w4JMz_aDwkpz9kV7nBM2hT1EdNkD-BHf7taTwu5aTmj9Nm11Ple846OYuV2dbnYZtsrcpyM7AoyMWQ,300,I,95,71,False,False,False,False,kr,master
E1hvaye_Q3BIlhAfgRT9-d-voifQh3H2UaBmu4F1Hm_NjOy0RRjud49VIYdd2QI8iuIg5jtZ636qWA,300,I,95,77,False,False,False,True,kr,master
1DqXFu2CUOSwXxPqo3un3_GyVTQWkKIQ8DR4jfvb2uDDeh1Ph5T0VkfWTJlJWm6VyJ3wSFjBEX7hHQ,300,I,89,93,True,False,False,False,kr,master
Ph1u0JnTkpV1tkafTWhUpvmzyhTab9qQlVFEv94vXEWufP_Z4DfVl0kiKjN85FIKibgF3kmlzttLgQ,300,I,80,79,False,False,False,False,kr,master
EWzzz7CocIb8sH9StXyasKRc7nVlmr9xlKmdiCc5P2dO7HnwpiFcTOzaEvODfpxcLFQ2qfG3GbNiKA,300,I,79,53,False,False,False,False,kr,master
QcrALVfWV3RM4pUqUx8Y1TOR63UZrWImc1UdKZfVqT68O5Fc8dQOr7OYzvB52zqiU0Hl2cpjtSDnkA,300,I,79,64,False,False,False,True,kr,master
6TNbtvXR9PVMRt3LnOtG5nV8l5E8dUXwGogdE2QM4mnju9ICJ-GoQRJ8pL-9oNF83ibwwoqDgQK2tw,300,I,77,78,False,False,False,False,kr,master
v6TfavAdxfnS_hSdN_DI8KJ0o_ks_Edt2FOCyG1cHpvdjUrnlvYo6_Xgw6VUOqqXJMGdcsr_T-0UEw,300,I,65,51,False,False,False,True,kr,master
XfBoSXU860nHRO9bzOr8grkK6VeBxZpe1awsRsk57Q9JfYv5aH7Hmw98kLndZ4O4kT50Wp72M5zkDA,300,I,62,54,False,False,False,False,kr,master
EJr_bKoMP1w61iD07hob54eeRQRAepSK2vjeCYVWeZYVkS3wu4YijHwi0DxJ8uY0d-IWK1eHnQdZPw,300,I,51,52,False,False,False,False,kr,master
WLtcKkBjZouMlQKaVd28Y2cgz70uJet2araSZwdTUAeyP5P6GoSCEcizrtBcRFchdN0tuHFunCT8_g,300,I,49,45,False,False,False,False,kr,master
-CoGaOgRMmOW2_3pUx_mIi2Q6xM1kLEuVTSFWZ4JgjNYMMofK6xP3WWgOH27Fm4bTN9i_asJHbS0UQ,300,I,48,49,False,False,False,False,kr,master
rnQyENRK1yVlzzPbO0U_YEElIDVsXV0gAWWGdHUJsEeorjXlrLsE4aLuCJxIHuX-ddzdh2xwXRLJWQ,300,I,47,44,False,False,False,True,kr,master
OHgh6G-WrwdrvVuLchRWHg601w4bzC1KfqYey9HpdcE3fqyR5uXXK-WLdAFbPTwcEntYfgS6A8_YWQ,300,I,46,41,False,False,False,False,kr,master
bHhls5iAlBTNO9qlAQV9NvK4OoRmaMPjvyOSdtjjnjRMLrf4iWAnK351MUpJgk6GUVvS4jomxinSHw,300,I,45,36,False,False,False,False,kr,master
i_RiLiGT60MpnFDJ3gjiQkSfd_VqFa299KQHfH3AZBrr8eoraos8iFrB23lIyEv-XJo6EQLSOQZIGg,300,I,41,36,False,False,False,False,kr,master
BXxAsdoEnWlVrldtnsmp1mAyM9XPqe_at_2C48UPbc6WjuaWndFJp6k3_UU7mjpUBw4_hfVMQFb5_w,300,I,33,23,False,False,False,False,kr,master
CBp3F0k2Z0Hk2WxaJQEwyAOuScMmvTFh8OMtBh7L18E8Z0Uxs4-xAUIfMfKEZxrX0Pk8mik9KhrPAA,299,I,297,268,True,False,False,False,kr,master
NZ_95dtVhjyI-ArwdFgRtpgvG2kb1nuzmOdWORGJl20ygEqFE6OX7dfGr75ymGnyMYqcwNvv_E8g4g,299,I,265,252,True,False,False,False,kr,master
OAEojTMRjx7pUYkvLM4dHVPw9ELuldk8i8F0UQTULAggeFoKMRCcHZLO7aSDFhaK3zsAigNk6_2khQ,299,I,265,263,True,False,False,False,kr,master
PjwRFNp5JfF-AEtePU5EHtdFLD5f-zeR0nF3jQ6j2BWZpSTWRah7sjzk8Q3RAfVG2zqtmZQhi7vRqw,299,I,216,216,True,False,False,False,kr,master
N5Qa-3ZGAJaGzx2GlPyzE4aok0euWOA8szNYx9x4KEDxtksUMbw49Jbw5XQTceT70k05wphJPkH0vA,299,I,214,187,True,False,False,False,kr,master
BlcCfoMGaxLECi1sybZ2ali3wcCDv70PE5KvGA7Osbjv_9GbzB_oQuW36dkUCg3Xo2dgVlKPa44OkA,299,I,213,189,True,False,False,False,kr,master
l7JrY-yBZpZWHkurV8UjEAAn6ZrwHT3ziLdAoIhfE3vnL_O9_WT-tUIR7-FQoMoMcqcu21moAy3J6w,299,I,213,211,True,False,False,False,kr,master
01iwy1l1Qq8MtAj4nTchb4DY3eZXh5sQ18zm9JNEoO7KfJdrgKq9qDKKQeP4jf7sjcKa_KHYWiSbeA,299,I,208,203,True,False,False,False,kr,master
d5lBVHHBIk9ndF4v3armwCh3pmspOmUqrnAKGX9UY2eo0ZQb3iPvkGdhJ4nyIYiN6gBVjjFfoHFOcw,299,I,173,174,True,False,False,False,kr,master
DIYf_XkDTyViao-GnRHRIM87y4niOo7WSlh1Z4O5Eo-W0OrPOqi5ek0oNYIGsXqoezLc4cKESFDDZA,299,I,162,144,True,False,False,False,kr,master
kItSPpxdQWeaGkYfn-Bpluhnd4BPN3EWTcbZDWCOf_YfmEi4zhrGQ4MDf6S7wfMYVWfJbj3lH240JQ,299,I,121,104,True,False,False,False,kr,master
saNIz3O9U_SKkr-O1JerC5ZTN4e5v-QKQc7bt6hPy7t9dshr2V2aMLh-jsGsBPHtZID-PzZu9-It1A,299,I,118,73,False,False,False,False,kr,master
7UTy11nfLEtYpBvlVvZ7XxL5Nh8IXMx0DdxjNaambvMZs44_rBptnYkekEL2njwTNaWcAPEoVJC1yg,299,I,98,94,True,False,False,True,kr,master
aWfiWOigOnA6bnRUi-xSiS_raU10D7rD4gXKjfbY6jYgzeZtaAkww5O0VAi42J7OJgSBtbLOnWoktg,299,I,92,67,False,False,False,False,kr,master
YBLrf90Lq2gLZ-vQHOqNhzBY8iKb8Tr9bHEVc2BK0QrBpsmnkHd6g70-pUXGMIZ8MtWaMyrG_Pn1mA,299,I,83,50,False,False,False,False,kr,master
R8iBzRDyVVn-99udnZ-VgR1X5UXIeV01Cw57cylwW2imjMGkEDunrIIFC-J0vC3sdhB_DdzEMuRN2w,299,I,77,69,True,False,False,False,kr,master
TxarLIRQJR3JQLrV2vysNdytnSiT8hT8TUoKzs84mcVjnt1KR71sMub7Kp6ANOU2hcJQ4CzEpOC9UQ,299,I,73,67,False,False,False,False,kr,master
1UPWS5EWB_u3n_rzYwd2wCdVve162uOWVQKiZFSR1wZqtbkgNkS_lRAWBHqAZfeUn7kj5SCz9hyLbw,299,I,71,57,False,False,False,False,kr,master
dGrOSUINMisOAjPxUoWSMEvUqWGjADJakcEtRiFvwczoK_PYBdp69BcbdWa0XrjppfWFuwzSCfD_AQ,299,I,68,64,False,False,False,False,kr,master
z3N35eQfWQD4jB7pVprj8qdS-7GZi-MdFdEXaG8xoUlX2bjxyKgNzsZw7GaNOI156eFD4qVawKbRgw,299,I,62,57,False,False,False,False,kr,master
aPdelSl43wCN2rYLOz1oSXDnddNJ6N-LvQfJeA4CwUvVlHFkGIZ-RV2MaHEJuv_-vquJpJf9UEvhpg,299,I,56,40,False,False,False,False,kr,master
ocElP62vQZqeY9uHGiIUQkw1uUsho593ix4SzmbEMuhrXHe_vxGNQIJmfp1ADpZIvgfa4Zjts_-HEQ,299,I,50,36,False,False,False,False,kr,master
OaCEjaUIqTup4pFxkQ1JjGJlzC_lFmD7OY1o6N6TGQRPx5_2i6fpuqoZxS8mBhJB5TteMGpfMknqXQ,299,I,50,42,False,False,False,False,kr,master
9w0o6UoiinshffutFwtB9Sp5DDqTaKiX3RxWzOw0XKVGjMxEE-cHHjzoNfXqLcLMJGI2kodjTZ9iwA,299,I,50,46,False,False,False,False,kr,master
vxsQh1Q5tbn7Phj3lAXz392qy35CbO5EytbkK7C8pwvfOYBCujQDetPBHpTpygiwNN1vezj_LeS4MA,299,I,50,47,False,False,False,False,kr,master
TU1ENQ_sTOg10PpTEc_qVV7vMaoouVF8ED3aSQUpyU2xgVEwCIyrKUobPFyBa9f9uXWRKlhB7kqHtg,299,I,49,50,False,False,False,False,kr,master
9YMybMMw-JAnoBDwQiKZfYcthC_dXGIJakhY3A2_Rpt6f56iQ-pQ6jEy35QOxiForkSFI5HGCPDTcA,299,I,45,40,False,False,False,False,kr,master
NllkGNd-UMU5nltNTmD9w7AsslZmtWUQBPEM67rYj4LzwfKzqhCMtYnCOggo2hfxSoKRO41lytoc6A,299,I,45,43,False,False,True,False,kr,master
3V3dHhAbm7QWA5t_D2Gd9dS09WBN4rYT2kD_mZLzNtIsKC85WdixYEayYVK2kI2tJtFnIZBd-OfVNw,299,I,38,31,False,False,False,False,kr,master
5viUwixI_pswPPUNs6HD7HW2AV0mPn1Hrkf-y1a6Hv0vRr4JzdE6tW6R0YrArzEQa80bk6CNOAvrfA,298,I,300,290,True,False,False,False,kr,master
dbof5d1G9AK38HoL6pEo3OUVn-ZgZaNu8ymZp4ieM2Uh8WdC8BZM5mPbVd44PynjnrAtH47LXaK8Uw,298,I,275,298,True,False,False,False,kr,master
jGWeR6fCJCrmX4mzh-JYMA7CV9sLujJc47ON0UI6DalF5YvdN1T69cM6PNEU26aD-MqPdtUh4Cr3kw,298,I,269,256,True,False,False,False,kr,master
ZBpjoHpCQt35XLYtLz1XkmIUb6lMh758t8s1QK2TuZHeJVVLDRcRP5FN5usg38QSAMlV-K1zf6NWaw,298,I,250,265,True,False,False,False,kr,master
5xA-boCL7YnngPDCumXtRzY2U6Es2YgLjy4F4pnz9trH7BOnmxVEJ5vkhMxMtxyJngTyWBr9OZch2Q,298,I,246,243,True,False,False,False,kr,master
IyrOiuBxURWymuza0yjrUuJPfLdTw2lriyzciOcyFur8VNSlYeZmDEOuqgk8c2pm3oQS8hqQrb5p_g,298,I,159,157,True,False,False,False,kr,master
pNvG6H3n2ACDX0wBQqwUh0VcbwDL-9aG5kWu7sQ_DhHyjlTgAn6HO9UUyb-gjA3qyipWxW1djHqGfA,298,I,155,153,True,False,False,False,kr,master
pKgGZ38dMGNRAy59es6WQbJDZ9ZzDlT3gwwKe7LKc3tRPiEot6BhjQRJvbPRhnbYXqtth7_ZezatOw,298,I,143,143,True,False,False,False,kr,master
SMUr6fty8XK0CupREh6aJJ3KL_PXFCPga9LqHt0wcrf7syp2lDjxGspziKvU2gaTVsPi12qGCDLhtg,298,I,141,104,True,False,False,False,kr,master
l4Z7CRDRXSUXx6x-zidlP9J97LjFSi7VMt1vtzWGY1pxOLBRgCPLWjiRL1Fgm-iP-1Gev-rx84E9Sg,298,I,134,111,True,False,False,True,kr,master
2V_PQXJ0GubaMe3D2q7VTpdRdL_0NaugDJZwTUyDM7e8wy4sgfAPXXr7ieb2e8VUlNLj50m32L49vQ,298,I,125,103,True,False,False,False,kr,master
CXSTu95jOZgb-dLDMHzjTNIQkvlmrdlJaZehFlyWYQ2Qy_3SRP-ppVfCD_aA9J-KY2vSgJicjYkyag,298,I,123,105,True,False,False,False,kr,master
NABp0ad5pvYx3sTdsHeAHfPbvNYHhUaStAQfL9IHDrUDyg_QcRq2E_gyVDRxVtymgtlIdrxuRQOPTw,298,I,120,109,False,False,False,False,kr,master
J_Qepl674sH064XS1muoMfMrWbg4ccDaFCEx1iM_ADbYkCyJU2KYWPD-CYa2P_V6xRPu1s7_ZIYUdA,298,I,118,110,True,False,False,False,kr,master
DTS9yHFAZdvwR2G5hNlNmbkqNBy-WCXFKdzjF61Xe4J4ya2N0MQk0LPAjVNJg0tBwyHoycOZJblWgQ,298,I,112,98,True,False,False,True,kr,master
NToqAQDaN0G_2qUPyweKSwUPTojrg6LklJ5LIqVerDeCQuyxVkUOUMtf4okTPP6GHYqUgDD-dF-QKA,298,I,110,124,True,False,False,False,kr,master
ronVEtijS18bHfn2LuZhYHDFNZEMxyZzYbWxEn_W03XQ5ZYGi_WqLjr590Pzr2-Xnac7AFP9mmez3w,298,I,104,63,False,False,False,True,kr,master
